req_id,timestamp,cpu_requested,mem_requested,task_duration
REQ_16171,3011,0.217,0.126,30
REQ_16172,3011,0.232,0.096,88
REQ_16173,3013,0.207,0.027,73
REQ_16174,3014,0.176,0.109,41
REQ_16175,3015,0.186,0.106,63
REQ_16176,3015,0.23,0.129,19
REQ_16177,3015,0.081,0.057,112
REQ_16178,3016,0.249,0.102,98
REQ_16179,3018,0.07,0.064,99
REQ_16180,3018,0.085,0.049,85
REQ_16181,3019,0.06,0.033,74
REQ_16182,3020,0.191,0.052,15
REQ_16183,3021,0.091,0.144,40
REQ_16184,3021,0.162,0.093,55
REQ_16185,3021,0.233,0.025,62
REQ_16186,3021,0.166,0.03,88
REQ_16187,3022,0.061,0.129,71
REQ_16188,3022,0.134,0.054,41
REQ_16189,3023,0.183,0.103,102
REQ_16190,3025,0.218,0.099,36
REQ_16191,3025,0.194,0.057,97
REQ_16192,3026,0.185,0.105,112
REQ_16193,3026,0.247,0.12,48
REQ_16194,3027,0.23,0.118,33
REQ_16195,3027,0.227,0.037,19
REQ_16196,3027,0.067,0.075,50
REQ_16197,3028,0.24,0.085,26
REQ_16198,3028,0.091,0.031,69
REQ_16199,3029,0.092,0.147,90
REQ_16200,3029,0.206,0.144,58
REQ_16201,3030,0.078,0.066,11
REQ_16202,3030,0.104,0.034,74
REQ_16203,3030,0.23,0.037,30
REQ_16204,3031,0.128,0.121,41
REQ_16205,3032,0.137,0.098,104
REQ_16206,3032,0.201,0.089,94
REQ_16207,3032,0.171,0.086,116
REQ_16208,3033,0.056,0.073,87
REQ_16209,3033,0.117,0.108,94
REQ_16210,3034,0.1,0.039,89
REQ_16211,3034,0.16,0.085,96
REQ_16212,3034,0.224,0.077,63
REQ_16213,3035,0.184,0.125,105
REQ_16214,3035,0.076,0.146,11
REQ_16215,3035,0.086,0.124,13
REQ_16216,3036,0.224,0.022,37
REQ_16217,3036,0.224,0.127,69
REQ_16218,3038,0.14,0.061,116
REQ_16219,3039,0.057,0.067,75
REQ_16220,3039,0.232,0.058,63
REQ_16221,3039,0.231,0.097,31
REQ_16222,3039,0.117,0.139,89
REQ_16223,3039,0.159,0.127,18
REQ_16224,3040,0.199,0.148,48
REQ_16225,3040,0.214,0.123,29
REQ_16226,3042,0.165,0.104,99
REQ_16227,3042,0.243,0.046,23
REQ_16228,3044,0.194,0.144,56
REQ_16229,3044,0.064,0.121,35
REQ_16230,3045,0.132,0.03,99
REQ_16231,3045,0.08,0.039,66
REQ_16232,3045,0.088,0.14,119
REQ_16233,3046,0.122,0.128,43
REQ_16234,3046,0.156,0.097,24
REQ_16235,3047,0.17,0.113,38
REQ_16236,3047,0.177,0.092,111
REQ_16237,3047,0.232,0.106,68
REQ_16238,3048,0.236,0.061,89
REQ_16239,3048,0.076,0.066,87
REQ_16240,3048,0.18,0.081,82
REQ_16241,3048,0.187,0.029,113
REQ_16242,3048,0.138,0.136,44
REQ_16243,3048,0.198,0.143,38
REQ_16244,3048,0.184,0.039,115
REQ_16245,3049,0.101,0.039,79
REQ_16246,3050,0.067,0.08,112
REQ_16247,3050,0.105,0.149,75
REQ_16248,3050,0.145,0.1,56
REQ_16249,3051,0.064,0.021,101
REQ_16250,3052,0.066,0.058,35
REQ_16251,3053,0.196,0.028,13
REQ_16252,3054,0.199,0.042,87
REQ_16253,3054,0.184,0.084,24
REQ_16254,3056,0.077,0.046,71
REQ_16255,3056,0.13,0.114,62
REQ_16256,3056,0.215,0.105,32
REQ_16257,3056,0.249,0.128,119
REQ_16258,3057,0.214,0.089,104
REQ_16259,3057,0.146,0.025,15
REQ_16260,3058,0.12,0.084,37
REQ_16261,3058,0.221,0.137,40
REQ_16262,3058,0.209,0.101,22
REQ_16263,3058,0.246,0.102,45
REQ_16264,3059,0.181,0.052,71
REQ_16265,3059,0.183,0.039,34
REQ_16266,3059,0.25,0.146,80
REQ_16267,3060,0.249,0.071,83
REQ_16268,3060,0.143,0.115,94
REQ_16269,3061,0.102,0.121,72
REQ_16270,3062,0.125,0.127,50
REQ_16271,3062,0.185,0.142,104
REQ_16272,3063,0.127,0.137,59
REQ_16273,3063,0.228,0.121,90
REQ_16274,3063,0.07,0.107,36
REQ_16275,3064,0.161,0.051,51
REQ_16276,3064,0.114,0.123,96
REQ_16277,3064,0.098,0.097,86
REQ_16278,3065,0.242,0.021,106
REQ_16279,3065,0.138,0.133,69
REQ_16280,3065,0.059,0.102,25
REQ_16281,3065,0.072,0.111,91
REQ_16282,3065,0.207,0.12,68
REQ_16283,3065,0.147,0.055,105
REQ_16284,3066,0.165,0.041,17
REQ_16285,3066,0.119,0.102,68
REQ_16286,3066,0.164,0.043,50
REQ_16287,3066,0.116,0.022,105
REQ_16288,3068,0.071,0.089,52
REQ_16289,3068,0.052,0.092,10
REQ_16290,3068,0.169,0.104,38
REQ_16291,3068,0.106,0.023,116
REQ_16292,3069,0.224,0.025,64
REQ_16293,3070,0.074,0.115,41
REQ_16294,3070,0.057,0.066,10
REQ_16295,3070,0.135,0.048,36
REQ_16296,3071,0.203,0.11,92
REQ_16297,3072,0.212,0.078,46
REQ_16298,3072,0.193,0.11,44
REQ_16299,3073,0.242,0.077,118
REQ_16300,3073,0.223,0.06,105
REQ_16301,3073,0.055,0.102,104
REQ_16302,3074,0.09,0.124,108
REQ_16303,3074,0.126,0.126,77
REQ_16304,3074,0.231,0.104,75
REQ_16305,3074,0.135,0.101,96
REQ_16306,3074,0.248,0.052,69
REQ_16307,3075,0.111,0.075,110
REQ_16308,3075,0.207,0.076,47
REQ_16309,3075,0.241,0.138,23
REQ_16310,3075,0.103,0.033,66
REQ_16311,3075,0.082,0.129,43
REQ_16312,3076,0.184,0.147,116
REQ_16313,3076,0.175,0.119,67
REQ_16314,3076,0.091,0.116,104
REQ_16315,3077,0.247,0.143,73
REQ_16316,3077,0.248,0.111,66
REQ_16317,3077,0.08,0.038,64
REQ_16318,3078,0.231,0.028,43
REQ_16319,3079,0.152,0.118,23
REQ_16320,3079,0.114,0.147,10
REQ_16321,3080,0.155,0.049,56
REQ_16322,3081,0.125,0.084,20
REQ_16323,3081,0.17,0.028,87
REQ_16324,3081,0.21,0.048,105
REQ_16325,3081,0.218,0.071,50
REQ_16326,3081,0.234,0.07,113
REQ_16327,3082,0.237,0.093,111
REQ_16328,3082,0.173,0.14,92
REQ_16329,3082,0.211,0.123,72
REQ_16330,3082,0.078,0.064,119
REQ_16331,3083,0.228,0.126,116
REQ_16332,3083,0.225,0.031,73
REQ_16333,3083,0.065,0.062,61
REQ_16334,3083,0.177,0.121,67
REQ_16335,3084,0.054,0.041,113
REQ_16336,3084,0.09,0.058,64
REQ_16337,3084,0.224,0.067,96
REQ_16338,3085,0.154,0.134,112
REQ_16339,3085,0.073,0.085,70
REQ_16340,3085,0.051,0.035,78
REQ_16341,3085,0.068,0.04,18
REQ_16342,3087,0.206,0.086,106
REQ_16343,3088,0.247,0.057,94
REQ_16344,3089,0.11,0.03,55
REQ_16345,3089,0.2,0.135,103
REQ_16346,3089,0.072,0.063,44
REQ_16347,3090,0.165,0.144,41
REQ_16348,3090,0.117,0.147,99
REQ_16349,3090,0.152,0.091,55
REQ_16350,3091,0.115,0.149,75
REQ_16351,3091,0.118,0.113,112
REQ_16352,3091,0.075,0.114,98
REQ_16353,3091,0.235,0.11,44
REQ_16354,3091,0.078,0.094,86
REQ_16355,3092,0.065,0.035,21
REQ_16356,3092,0.247,0.108,105
REQ_16357,3092,0.168,0.149,92
REQ_16358,3092,0.078,0.146,31
REQ_16359,3092,0.12,0.072,59
REQ_16360,3092,0.199,0.045,74
REQ_16361,3093,0.095,0.029,15
REQ_16362,3093,0.22,0.142,94
REQ_16363,3093,0.108,0.146,23
REQ_16364,3093,0.111,0.124,90
REQ_16365,3094,0.209,0.122,66
REQ_16366,3094,0.181,0.042,11
REQ_16367,3094,0.088,0.107,82
REQ_16368,3096,0.116,0.101,46
REQ_16369,3096,0.102,0.041,108
REQ_16370,3096,0.143,0.03,104
REQ_16371,3096,0.179,0.138,103
REQ_16372,3096,0.127,0.127,117
REQ_16373,3096,0.157,0.131,16
REQ_16374,3096,0.201,0.038,77
REQ_16375,3096,0.194,0.109,89
REQ_16376,3096,0.116,0.021,83
REQ_16377,3096,0.212,0.101,56
REQ_16378,3097,0.078,0.031,11
REQ_16379,3097,0.089,0.136,23
REQ_16380,3097,0.073,0.083,66
REQ_16381,3099,0.127,0.038,86
REQ_16382,3099,0.078,0.073,110
REQ_16383,3099,0.168,0.145,42
REQ_16384,3100,0.245,0.094,12
REQ_16385,3100,0.206,0.065,46
REQ_16386,3100,0.179,0.141,94
REQ_16387,3100,0.217,0.079,104
REQ_16388,3101,0.2,0.081,54
REQ_16389,3101,0.226,0.148,93
REQ_16390,3101,0.081,0.1,94
REQ_16391,3101,0.063,0.043,118
REQ_16392,3101,0.107,0.054,88
REQ_16393,3101,0.196,0.044,54
REQ_16394,3102,0.216,0.058,70
REQ_16395,3102,0.23,0.121,85
REQ_16396,3102,0.063,0.081,112
REQ_16397,3103,0.227,0.03,19
REQ_16398,3103,0.065,0.059,115
REQ_16399,3103,0.061,0.1,75
REQ_16400,3104,0.211,0.053,25
REQ_16401,3106,0.13,0.052,52
REQ_16402,3106,0.088,0.072,90
REQ_16403,3106,0.091,0.044,55
REQ_16404,3107,0.156,0.145,39
REQ_16405,3107,0.164,0.127,101
REQ_16406,3108,0.081,0.149,109
REQ_16407,3108,0.23,0.048,58
REQ_16408,3108,0.164,0.069,41
REQ_16409,3108,0.072,0.123,76
REQ_16410,3108,0.136,0.136,116
REQ_16411,3109,0.147,0.045,50
REQ_16412,3109,0.096,0.083,21
REQ_16413,3109,0.199,0.102,81
REQ_16414,3110,0.228,0.045,108
REQ_16415,3110,0.133,0.028,96
REQ_16416,3110,0.05,0.147,29
REQ_16417,3111,0.203,0.068,22
REQ_16418,3111,0.091,0.097,67
REQ_16419,3111,0.099,0.114,51
REQ_16420,3112,0.189,0.143,67
REQ_16421,3112,0.172,0.071,38
REQ_16422,3112,0.2,0.124,68
REQ_16423,3112,0.188,0.031,35
REQ_16424,3112,0.133,0.046,96
REQ_16425,3113,0.099,0.038,47
REQ_16426,3113,0.167,0.106,117
REQ_16427,3114,0.153,0.089,78
REQ_16428,3114,0.155,0.125,13
REQ_16429,3115,0.147,0.08,64
REQ_16430,3115,0.135,0.033,101
REQ_16431,3115,0.249,0.104,73
REQ_16432,3115,0.122,0.088,95
REQ_16433,3115,0.244,0.077,66
REQ_16434,3115,0.127,0.047,49
REQ_16435,3115,0.139,0.11,55
REQ_16436,3116,0.074,0.115,52
REQ_16437,3116,0.163,0.142,48
REQ_16438,3116,0.051,0.029,21
REQ_16439,3117,0.128,0.12,71
REQ_16440,3117,0.175,0.147,69
REQ_16441,3117,0.219,0.095,107
REQ_16442,3117,0.224,0.032,106
REQ_16443,3117,0.177,0.063,95
REQ_16444,3118,0.073,0.021,98
REQ_16445,3119,0.12,0.102,64
REQ_16446,3119,0.222,0.115,14
REQ_16447,3119,0.198,0.04,44
REQ_16448,3120,0.059,0.077,35
REQ_16449,3120,0.093,0.102,12
REQ_16450,3120,0.123,0.095,107
REQ_16451,3120,0.119,0.058,42
REQ_16452,3120,0.176,0.11,28
REQ_16453,3121,0.151,0.114,87
REQ_16454,3121,0.222,0.105,47
REQ_16455,3121,0.228,0.089,25
REQ_16456,3121,0.226,0.126,35
REQ_16457,3122,0.082,0.106,32
REQ_16458,3122,0.129,0.055,56
REQ_16459,3122,0.135,0.089,26
REQ_16460,3122,0.157,0.045,109
REQ_16461,3123,0.077,0.031,95
REQ_16462,3123,0.135,0.111,44
REQ_16463,3124,0.126,0.098,96
REQ_16464,3124,0.09,0.107,89
REQ_16465,3124,0.079,0.122,101
REQ_16466,3125,0.144,0.033,24
REQ_16467,3125,0.061,0.06,13
REQ_16468,3126,0.247,0.094,16
REQ_16469,3126,0.235,0.075,94
REQ_16470,3126,0.21,0.056,55
REQ_16471,3126,0.231,0.141,29
REQ_16472,3126,0.234,0.084,28
REQ_16473,3127,0.093,0.092,97
REQ_16474,3127,0.112,0.052,70
REQ_16475,3127,0.185,0.135,14
REQ_16476,3127,0.218,0.108,13
REQ_16477,3128,0.169,0.106,48
REQ_16478,3128,0.213,0.147,49
REQ_16479,3129,0.131,0.032,16
REQ_16480,3129,0.242,0.086,24
REQ_16481,3129,0.102,0.146,95
REQ_16482,3130,0.123,0.028,73
REQ_16483,3130,0.151,0.081,65
REQ_16484,3130,0.204,0.106,32
REQ_16485,3130,0.243,0.117,77
REQ_16486,3130,0.106,0.096,84
REQ_16487,3131,0.184,0.095,14
REQ_16488,3131,0.114,0.096,66
REQ_16489,3131,0.163,0.046,36
REQ_16490,3131,0.172,0.034,54
REQ_16491,3132,0.088,0.081,39
REQ_16492,3132,0.191,0.106,66
REQ_16493,3132,0.147,0.092,73
REQ_16494,3132,0.119,0.104,35
REQ_16495,3132,0.176,0.125,45
REQ_16496,3133,0.234,0.103,105
REQ_16497,3133,0.14,0.115,114
REQ_16498,3133,0.151,0.113,87
REQ_16499,3133,0.147,0.026,67
REQ_16500,3133,0.156,0.11,17
REQ_16501,3133,0.088,0.094,12
REQ_16502,3134,0.241,0.087,46
REQ_16503,3134,0.104,0.101,36
REQ_16504,3135,0.21,0.073,11
REQ_16505,3135,0.115,0.098,32
REQ_16506,3135,0.054,0.065,55
REQ_16507,3135,0.213,0.075,105
REQ_16508,3135,0.214,0.058,96
REQ_16509,3136,0.178,0.122,92
REQ_16510,3136,0.17,0.023,62
REQ_16511,3136,0.166,0.149,23
REQ_16512,3136,0.248,0.091,29
REQ_16513,3136,0.08,0.065,27
REQ_16514,3137,0.097,0.051,74
REQ_16515,3138,0.235,0.109,50
REQ_16516,3138,0.071,0.028,117
REQ_16517,3138,0.114,0.143,60
REQ_16518,3138,0.062,0.096,66
REQ_16519,3139,0.109,0.085,53
REQ_16520,3139,0.215,0.12,107
REQ_16521,3140,0.105,0.146,17
REQ_16522,3140,0.196,0.129,66
REQ_16523,3140,0.165,0.103,40
REQ_16524,3141,0.142,0.113,79
REQ_16525,3141,0.092,0.099,70
REQ_16526,3142,0.126,0.039,36
REQ_16527,3142,0.059,0.023,49
REQ_16528,3143,0.107,0.142,83
REQ_16529,3143,0.214,0.071,24
REQ_16530,3143,0.103,0.104,85
REQ_16531,3143,0.184,0.061,82
REQ_16532,3143,0.14,0.028,47
REQ_16533,3143,0.172,0.068,36
REQ_16534,3143,0.102,0.028,35
REQ_16535,3144,0.203,0.065,42
REQ_16536,3144,0.202,0.057,10
REQ_16537,3144,0.166,0.04,50
REQ_16538,3144,0.11,0.102,26
REQ_16539,3144,0.092,0.147,71
REQ_16540,3144,0.086,0.121,66
REQ_16541,3145,0.114,0.065,54
REQ_16542,3145,0.134,0.084,45
REQ_16543,3145,0.15,0.115,87
REQ_16544,3146,0.058,0.039,74
REQ_16545,3146,0.114,0.134,12
REQ_16546,3146,0.193,0.022,51
REQ_16547,3146,0.143,0.113,37
REQ_16548,3146,0.097,0.058,57
REQ_16549,3146,0.194,0.148,71
REQ_16550,3147,0.053,0.036,72
REQ_16551,3147,0.159,0.03,114
REQ_16552,3147,0.064,0.04,118
REQ_16553,3147,0.232,0.11,73
REQ_16554,3148,0.057,0.06,12
REQ_16555,3148,0.158,0.123,25
REQ_16556,3149,0.162,0.036,77
REQ_16557,3149,0.212,0.072,103
REQ_16558,3149,0.152,0.141,70
REQ_16559,3149,0.202,0.148,16
REQ_16560,3149,0.117,0.025,26
REQ_16561,3150,0.112,0.084,19
REQ_16562,3150,0.199,0.138,35
REQ_16563,3150,0.173,0.041,70
REQ_16564,3150,0.086,0.099,71
REQ_16565,3150,0.223,0.037,68
REQ_16566,3150,0.155,0.107,50
REQ_16567,3151,0.186,0.056,114
REQ_16568,3151,0.051,0.094,27
REQ_16569,3151,0.127,0.114,23
REQ_16570,3152,0.176,0.053,68
REQ_16571,3152,0.186,0.039,63
REQ_16572,3152,0.229,0.123,28
REQ_16573,3152,0.146,0.108,101
REQ_16574,3152,0.168,0.146,46
REQ_16575,3153,0.098,0.12,81
REQ_16576,3153,0.116,0.129,109
REQ_16577,3153,0.139,0.062,118
REQ_16578,3153,0.239,0.056,28
REQ_16579,3154,0.239,0.132,63
REQ_16580,3154,0.053,0.067,40
REQ_16581,3154,0.205,0.106,37
REQ_16582,3155,0.111,0.024,16
REQ_16583,3155,0.13,0.102,95
REQ_16584,3155,0.181,0.074,116
REQ_16585,3155,0.065,0.086,101
REQ_16586,3156,0.124,0.114,47
REQ_16587,3156,0.108,0.062,73
REQ_16588,3156,0.156,0.144,81
REQ_16589,3156,0.091,0.125,18
REQ_16590,3156,0.225,0.131,90
REQ_16591,3156,0.133,0.143,19
REQ_16592,3156,0.118,0.116,13
REQ_16593,3157,0.222,0.076,106
REQ_16594,3157,0.211,0.047,95
REQ_16595,3157,0.247,0.06,80
REQ_16596,3158,0.145,0.108,25
REQ_16597,3158,0.155,0.087,42
REQ_16598,3158,0.171,0.03,70
REQ_16599,3158,0.146,0.127,99
REQ_16600,3158,0.239,0.04,107
REQ_16601,3158,0.099,0.029,35
REQ_16602,3159,0.235,0.101,107
REQ_16603,3160,0.244,0.063,26
REQ_16604,3160,0.23,0.066,112
REQ_16605,3160,0.052,0.052,31
REQ_16606,3160,0.096,0.139,19
REQ_16607,3161,0.096,0.13,52
REQ_16608,3161,0.105,0.09,116
REQ_16609,3162,0.155,0.105,92
REQ_16610,3162,0.155,0.036,111
REQ_16611,3162,0.194,0.078,116
REQ_16612,3165,0.123,0.066,40
REQ_16613,3165,0.093,0.069,94
REQ_16614,3166,0.206,0.06,98
REQ_16615,3167,0.162,0.11,70
REQ_16616,3167,0.118,0.129,105
REQ_16617,3167,0.055,0.103,45
REQ_16618,3167,0.177,0.037,102
REQ_16619,3168,0.108,0.071,90
REQ_16620,3168,0.212,0.146,92
REQ_16621,3169,0.054,0.068,105
REQ_16622,3170,0.115,0.086,105
REQ_16623,3171,0.195,0.139,96
REQ_16624,3171,0.052,0.07,53
REQ_16625,3171,0.145,0.078,80
REQ_16626,3171,0.173,0.147,99
REQ_16627,3172,0.192,0.045,94
REQ_16628,3172,0.215,0.113,58
REQ_16629,3173,0.167,0.073,41
REQ_16630,3173,0.142,0.136,33
REQ_16631,3173,0.141,0.074,29
REQ_16632,3174,0.217,0.032,93
REQ_16633,3174,0.204,0.071,73
REQ_16634,3174,0.102,0.021,80
REQ_16635,3175,0.146,0.04,93
REQ_16636,3175,0.137,0.094,10
REQ_16637,3175,0.19,0.104,103
REQ_16638,3175,0.141,0.037,21
REQ_16639,3175,0.143,0.1,32
REQ_16640,3176,0.16,0.083,49
REQ_16641,3176,0.147,0.063,111
REQ_16642,3176,0.189,0.144,32
REQ_16643,3177,0.177,0.033,88
REQ_16644,3177,0.096,0.086,118
REQ_16645,3178,0.199,0.146,93
REQ_16646,3178,0.181,0.046,97
REQ_16647,3178,0.185,0.076,23
REQ_16648,3178,0.247,0.105,60
REQ_16649,3179,0.147,0.14,64
REQ_16650,3180,0.07,0.039,49
REQ_16651,3180,0.142,0.031,51
REQ_16652,3180,0.051,0.065,53
REQ_16653,3181,0.239,0.118,32
REQ_16654,3181,0.173,0.119,81
REQ_16655,3181,0.2,0.09,108
REQ_16656,3182,0.215,0.046,35
REQ_16657,3182,0.088,0.074,71
REQ_16658,3184,0.208,0.143,76
REQ_16659,3184,0.193,0.075,22
REQ_16660,3185,0.223,0.073,40
REQ_16661,3185,0.245,0.076,28
REQ_16662,3185,0.23,0.119,85
REQ_16663,3186,0.24,0.065,105
REQ_16664,3187,0.22,0.062,104
REQ_16665,3187,0.135,0.105,84
REQ_16666,3188,0.229,0.02,43
REQ_16667,3188,0.127,0.139,41
REQ_16668,3190,0.209,0.063,71
REQ_16669,3190,0.121,0.088,116
REQ_16670,3190,0.238,0.072,77
REQ_16671,3190,0.095,0.071,89
REQ_16672,3190,0.211,0.056,45
REQ_16673,3190,0.206,0.052,71
REQ_16674,3191,0.09,0.099,85
REQ_16675,3192,0.131,0.088,85
REQ_16676,3192,0.104,0.113,11
REQ_16677,3192,0.194,0.112,12
REQ_16678,3192,0.185,0.115,77
REQ_16679,3192,0.241,0.1,114
REQ_16680,3193,0.068,0.036,16
REQ_16681,3193,0.205,0.132,63
REQ_16682,3193,0.075,0.123,16
REQ_16683,3193,0.158,0.129,58
REQ_16684,3193,0.233,0.074,27
REQ_16685,3194,0.162,0.138,69
REQ_16686,3194,0.078,0.074,12
REQ_16687,3194,0.122,0.085,103
REQ_16688,3194,0.069,0.099,85
REQ_16689,3195,0.113,0.046,103
REQ_16690,3195,0.2,0.125,23
REQ_16691,3195,0.205,0.144,116
REQ_16692,3196,0.07,0.106,59
REQ_16693,3197,0.208,0.051,45
REQ_16694,3197,0.156,0.139,42
REQ_16695,3198,0.191,0.102,89
REQ_16696,3198,0.11,0.033,64
REQ_16697,3198,0.125,0.129,106
REQ_16698,3198,0.206,0.135,112
REQ_16699,3198,0.079,0.051,94
REQ_16700,3199,0.151,0.032,44
REQ_16701,3199,0.164,0.023,46
REQ_16702,3201,0.163,0.048,13
REQ_16703,3201,0.104,0.136,65
REQ_16704,3201,0.054,0.104,113
REQ_16705,3201,0.185,0.143,91
REQ_16706,3202,0.129,0.105,46
REQ_16707,3202,0.213,0.107,38
REQ_16708,3202,0.231,0.076,24
REQ_16709,3203,0.163,0.074,114
REQ_16710,3203,0.075,0.148,119
REQ_16711,3204,0.179,0.125,93
REQ_16712,3204,0.139,0.132,48
REQ_16713,3205,0.135,0.07,99
REQ_16714,3205,0.158,0.04,91
REQ_16715,3205,0.234,0.064,90
REQ_16716,3206,0.15,0.033,59
REQ_16717,3206,0.188,0.07,19
REQ_16718,3206,0.117,0.035,67
REQ_16719,3207,0.143,0.025,61
REQ_16720,3207,0.232,0.125,119
REQ_16721,3207,0.053,0.025,36
REQ_16722,3207,0.168,0.141,95
REQ_16723,3208,0.146,0.068,101
REQ_16724,3208,0.108,0.088,13
REQ_16725,3208,0.138,0.04,105
REQ_16726,3208,0.129,0.074,93
REQ_16727,3208,0.133,0.092,112
REQ_16728,3210,0.05,0.039,92
REQ_16729,3210,0.054,0.119,15
REQ_16730,3210,0.136,0.029,92
REQ_16731,3212,0.186,0.072,70
REQ_16732,3212,0.208,0.123,34
REQ_16733,3213,0.202,0.087,108
REQ_16734,3214,0.186,0.126,62
REQ_16735,3214,0.068,0.076,11
REQ_16736,3214,0.227,0.132,22
REQ_16737,3214,0.229,0.103,23
REQ_16738,3215,0.203,0.08,107
REQ_16739,3215,0.152,0.055,114
REQ_16740,3216,0.246,0.038,94
REQ_16741,3217,0.118,0.145,37
REQ_16742,3218,0.052,0.076,84
REQ_16743,3218,0.237,0.078,106
REQ_16744,3218,0.066,0.083,76
REQ_16745,3218,0.056,0.136,57
REQ_16746,3220,0.183,0.126,80
REQ_16747,3220,0.218,0.118,80
REQ_16748,3220,0.242,0.111,22
REQ_16749,3221,0.06,0.08,98
REQ_16750,3222,0.09,0.051,87
REQ_16751,3222,0.104,0.133,45
REQ_16752,3223,0.236,0.065,117
REQ_16753,3223,0.145,0.121,104
REQ_16754,3223,0.201,0.062,52
REQ_16755,3224,0.226,0.11,67
REQ_16756,3224,0.137,0.029,87
REQ_16757,3224,0.192,0.144,44
REQ_16758,3225,0.238,0.083,41
REQ_16759,3225,0.2,0.135,63
REQ_16760,3226,0.137,0.058,57
REQ_16761,3226,0.147,0.109,80
REQ_16762,3226,0.225,0.023,94
REQ_16763,3227,0.091,0.072,41
REQ_16764,3227,0.069,0.147,16
REQ_16765,3227,0.23,0.136,20
REQ_16766,3227,0.196,0.039,19
REQ_16767,3227,0.246,0.057,111
REQ_16768,3227,0.192,0.043,62
REQ_16769,3228,0.234,0.103,55
REQ_16770,3228,0.237,0.128,119
REQ_16771,3228,0.154,0.074,49
REQ_16772,3228,0.23,0.091,69
REQ_16773,3228,0.193,0.121,68
REQ_16774,3229,0.157,0.036,92
REQ_16775,3229,0.242,0.093,50
REQ_16776,3229,0.176,0.098,76
REQ_16777,3229,0.117,0.084,24
REQ_16778,3231,0.073,0.03,67
REQ_16779,3231,0.221,0.066,16
REQ_16780,3231,0.082,0.033,18
REQ_16781,3231,0.158,0.042,92
REQ_16782,3232,0.18,0.031,109
REQ_16783,3232,0.078,0.04,117
REQ_16784,3232,0.182,0.069,81
REQ_16785,3232,0.197,0.042,91
REQ_16786,3232,0.202,0.116,100
REQ_16787,3233,0.125,0.136,26
REQ_16788,3234,0.071,0.066,115
REQ_16789,3234,0.061,0.047,57
REQ_16790,3235,0.2,0.131,112
REQ_16791,3235,0.111,0.033,111
REQ_16792,3236,0.18,0.103,93
REQ_16793,3236,0.213,0.088,49
REQ_16794,3236,0.072,0.053,114
REQ_16795,3236,0.156,0.142,12
REQ_16796,3237,0.153,0.095,53
REQ_16797,3237,0.087,0.078,56
REQ_16798,3237,0.233,0.03,47
REQ_16799,3238,0.225,0.106,41
REQ_16800,3238,0.098,0.062,57
REQ_16801,3238,0.099,0.057,56
REQ_16802,3238,0.229,0.082,31
REQ_16803,3239,0.137,0.039,29
REQ_16804,3239,0.19,0.082,14
REQ_16805,3241,0.183,0.022,95
REQ_16806,3241,0.123,0.058,116
REQ_16807,3241,0.201,0.062,26
REQ_16808,3242,0.243,0.104,40
REQ_16809,3242,0.141,0.132,32
REQ_16810,3242,0.106,0.142,99
REQ_16811,3243,0.181,0.12,49
REQ_16812,3244,0.169,0.078,107
REQ_16813,3244,0.247,0.05,90
REQ_16814,3245,0.143,0.121,103
REQ_16815,3245,0.099,0.107,23
REQ_16816,3246,0.134,0.117,68
REQ_16817,3246,0.062,0.115,60
REQ_16818,3246,0.11,0.121,84
REQ_16819,3246,0.115,0.144,64
REQ_16820,3246,0.18,0.083,17
REQ_16821,3247,0.051,0.053,15
REQ_16822,3247,0.083,0.056,109
REQ_16823,3247,0.05,0.041,91
REQ_16824,3247,0.197,0.109,56
REQ_16825,3248,0.103,0.093,72
REQ_16826,3248,0.15,0.138,104
REQ_16827,3249,0.221,0.124,30
REQ_16828,3249,0.217,0.069,10
REQ_16829,3249,0.106,0.108,103
REQ_16830,3250,0.222,0.136,63
REQ_16831,3250,0.137,0.083,75
REQ_16832,3251,0.205,0.105,51
REQ_16833,3252,0.058,0.032,54
REQ_16834,3252,0.109,0.068,41
REQ_16835,3253,0.099,0.06,70
REQ_16836,3254,0.19,0.083,55
REQ_16837,3254,0.06,0.15,11
REQ_16838,3255,0.141,0.076,25
REQ_16839,3255,0.067,0.076,73
REQ_16840,3255,0.225,0.109,47
REQ_16841,3255,0.156,0.057,115
REQ_16842,3255,0.178,0.05,93
REQ_16843,3255,0.184,0.028,97
REQ_16844,3256,0.066,0.113,45
REQ_16845,3256,0.235,0.037,110
REQ_16846,3256,0.194,0.127,23
REQ_16847,3256,0.199,0.058,118
REQ_16848,3257,0.246,0.094,11
REQ_16849,3257,0.11,0.077,113
REQ_16850,3257,0.174,0.084,27
REQ_16851,3258,0.122,0.036,58
REQ_16852,3258,0.102,0.125,49
REQ_16853,3258,0.208,0.103,70
REQ_16854,3259,0.142,0.062,72
REQ_16855,3259,0.15,0.125,54
REQ_16856,3260,0.096,0.079,78
REQ_16857,3260,0.144,0.123,101
REQ_16858,3261,0.134,0.096,77
REQ_16859,3261,0.133,0.036,36
REQ_16860,3261,0.246,0.148,89
REQ_16861,3261,0.103,0.142,65
REQ_16862,3261,0.086,0.123,14
REQ_16863,3261,0.077,0.099,17
REQ_16864,3262,0.152,0.022,107
REQ_16865,3263,0.128,0.112,61
REQ_16866,3265,0.071,0.035,27
REQ_16867,3266,0.172,0.115,108
REQ_16868,3266,0.223,0.072,78
